,video_id,publish_at,title,channel_id,description,view_count,trending,like_count,ratings_disabled,dislike_count,comment_count,comments_disabled
30,TcVfHnhH16s,2020-12-16T00:30:02Z,LE DI UNA SORPRESA A MI NOVIO...💖💍 | Kevin Achutegui,UCRDTDjGzyRyisgPMphKT72w,"Hola KEVITOS ❤️ gracias por ver mis videos! Me ponen muy feliz por todo el apoyo que siempre me dan, GRACIAS POR TANTO AMOR ❤️.

▪️Si me extrañan, háblame a cualquier red social:

• INSTAGRAM: @KevinAchuteguiPhotos -  
https://www.instagram.com/kevinachuteguiphotos

 • TWITTER:  @AchuteguiKevin - 
https://twitter.com/AchuteguiKevin

• FACEBOOK: Kevin Achutegui -
 https://www.facebook.com/KevinAchuteguiphotos/

📩 : marcasKevin@fenixteam.com.mx",711013,1,78298,False,1066,1628,False
31,paLTL8SImzY,2020-12-16T02:07:33Z,PELEA DE IMPRESORAS,UC0Vdv4N2cG6LixKtVZzZ11A,Les presento el deporte de acción mas emocionante de todos los tiempos.,1195118,1,328515,False,1233,16248,False
32,kS4k3xcN_UU,2020-12-16T22:30:01Z,MI MUSTANG QUE NUNCA LES HABÍA ENSEÑADO... | JUCA,UCqnFo90nZIcOxbfMekqnKiQ,"https://www.youtube.com/watch?v=Gb6EzOslQfo

Acá te dejo mis otras redes sociales para que me sigas por allá también! 
Instagram: @jucaviapri -http://instagram.com/jucaviapri
Twitter: @jucaviapri - http://twitter.com/jucaviapri
Facebook: https://www.facebook.com/jucaviapri

¿Quieres la merch más perrona del mundoooooo?
Aquí merengues: www.shopjuca.com

¿Qué tal beber un delicioso mezcal Alerón?
- www.mezcalaleron.com
- https://amzn.to/2S5zgQK",577594,1,46539,False,478,2411,False
33,ORDVCeBjJdM,2020-12-15T18:00:12Z,Grupo Firme - El Mimoso -Deja - El Flaco - El Yaki - Grupo Codiciado (Video Oficial) 2020,UCFlC8U0Uif2hF0FIgsSIIYQ,"Music video by Grupo Firme performing - Deja -. © 2020 Isael Gutierrez & Evert Gutierrez , Exclusive License To Music Vip Entertainment .

Suscribete Aqui https://bit.ly/333fXen
Tema: Deja
Autor:  Jesús Ariel barrera Soto
Director: Isael Gutierrez & Evert Gutierrez 
Duración: 3:46
Disquera: Music VIP Entertainment  ℗ 2020
Género: Regional Mexicano


Provided to YouTube by  Music VIP Entertainment Inc. ℗ 2020
Released on: 2020-07-24 Auto-generated by YouTube.",1156165,1,43915,False,592,960,False
34,YqMdBcGtJ60,2020-12-16T03:00:09Z,Males - Ochentay7 Music x Gera Mx ft. Neutro Shorty,UCh6V9LVn2ejhrwA9O76E-VQ,"Males - Ochentay7 Music x Gera Mx ft. Neutro Shorty

Audio
Produced by Beatboy, Overnight96
Mix and Mastering: Beatboy
Co-mixing engineer: Nerlo

Video
Director: Ifran Aguilar, Willie DeVille
Productor: Mariana Arroyo, Black Bunny Studios
Asistente de Producción: Axel Ide
Fotografía/Cámara: Ifran Aguilar, Willie DeVille & Black Bunny Studios
Editor: Luis Machin
Dirección de Arte: Sofy Descortés
Styling: Anna Barroso
MUA: Ale Toscano
Locación: Axel Ide
Modelos/Extras: Isabella Cárdenas

Agradecimientos: GDGLOW Car Club


Sígue a Ochentay7 Music:

Spotify: https://spoti.fi/2O04zJz
Instagram: http://bit.ly/33y7zUk
Facebook: http://bit.ly/2RWYdL0
Twitter: http://bit.ly/2X0jszG



#Ochentay7Music #Males #TrapHouseVOL3",322799,1,32055,False,229,978,False
35,BrZU1SpFiAI,2020-12-17T02:21:14Z,Mi primer Día En México 🇲🇽🙏🏼🥰,UCEnttiGGIAi9F0cu7SILapQ,,93918,1,10664,False,211,152,False
36,GytcDa5TChI,2020-12-16T14:31:37Z,Llamado a quedarse en casa durante celebraciones navideñas. Conferencia presidente AMLO,UCxEgOKuI-n-WOJaNcisHvSg,"Conferencia de prensa matutina, desde Palacio Nacional. Miércoles 16 de diciembre 2020. Presidente AMLO.

0:00 Inicio de transmisión
17:19 Comienza la conferencia de prensa del presidente Andrés Manuel López Obrador
38:06 Sesión de preguntas y respuestas

Reiteramos a las y los mexicanos, especialmente a los habitantes de la Ciudad de México,  el llamado a permanecer en sus casas para evitar el aumento de contagios de #COVID-19 durante las celebraciones navideñas. 

Anunciamos el nombramiento de Esteban Moctezuma Barragán como embajador de México en Estados Unidos. Martha Bárcena será reconocida como embajadora eminente tras 43 años en el Servicio Exterior Mexicano.

El secretario de Educación Pública apoyará en la preparación del regreso a clases presenciales en las entidades con semáforo verde y en la apertura de algunas actividades escolares en los estados en semáforo amarillo. 

Se enviará el nombramiento al Senado de la República para su ratificación y se solicitará el beneplácito al gobierno entrante de Estados Unidos.

Más información: http://bit.ly/2Kqfdvb 

Sigue las actividades del presidente de México: 

Sitio web:
http://presidente.gob.mx

YouTube:
https://www.youtube.com/lopezobrador

Facebook:
https://facebook.com/lopezobrador.org.mx

Twitter:
https://twitter.com/lopezobrador_

Instagram:
https://www.instagram.com/lopezobrador/

Telegram: 
https://t.me/PresidenteAMLO

Spotify:
https://spoti.fi/2C7jUmx",468276,1,31492,False,538,1205,False
37,6qfCMRRSqUY,2020-12-16T23:21:31Z,NUEVO MAPA DE AMONG US EN LA NINTENDO SWITCH !! - Among Us con Pepe el Mago (#20),UCM-Q21rFJyjZA1fvg2cqKYw,"DEJA TU LIKE para más AMONG US!!

DIRECTOS POR FACEBOOK TODOS LOS DIAS:  https://www.facebook.com/PepeElMagoo 

Canal Principal: https://www.youtube.com/c/pepeelmago

¡No te olvides de suscribirte al canal para no perderte ningún video! http://goo.gl/0u862w

Únete a nuestro Discord: https://discord.gg/fJyecjY

Twitter: https://twitter.com/pepe_el_mago

Instagram: https://www.instagram.com/pepeelmago1/

Contacto: contactopepeelmago@gmail.com

¡No soy dueño de NADA que tenga derechos de autor en este vídeo! ¡Por favor apoyemos a los autores originales!",319121,1,17702,False,350,2887,False
38,FQdCMg6m-Fk,2020-12-16T23:30:00Z,VLOG COMPRANDO EL IPHONE 12 Y UNBOXING😍📱- Evelyn Rangel,UC8zrHAspytEWMgsRBJtgRvw,,88930,1,10650,False,255,541,False
39,j6-P_D5isrY,2020-12-16T20:50:08Z,¡CÓMO ENVOLVER TUS REGALOS SIN GASTAR UN SÓLO PESO!  ❤️ -Yuya,UCBNs31xysxpAGMheg8OrngA,"¿Cómo va todo por sus vidas, mis guapuras chiquitas? 
Estoy muy feliz de estar aquí compartiendo contigo. Cuéntame en los comentarios cual idea te gustó más. Sabes que me encantaría que me etiquetarás si haces algo de esto para verlo. Te quiero y te mando un abrazo con mucho pero mucho amor.


♥CONTACTO - yuya_cst@live.com
♥PÁGINA  FELIZ - http://yuyaoficial.com/
♥VIDEO ANTERIOR: https:https://bit.ly/37GjW40
♥FACEBOOK: http://on.fb.me/12tMYgf
♥TWITTER: http://bit.ly/yuyaTuit
♥INSTAGRAM : http://bit.ly/yuyaIn
♥MI OTRO CANAL: http://youtube.com/aquinomemaquillo
♥TIK TOK BAILANDO JUNTOS: https://vm.tiktok.com/ZSqwcgUb/",141757,1,15423,False,229,1002,False
40,Gauhm1fwpMY,2020-12-16T17:53:54Z,❌ NO COMPRES AMONG US para NINTENDO SWITCH (Sin antes ver este vídeo) 👀,UCbAf8FtAXILYGkI38h1dI3A,"NUEVA TIENDA de ROPA 👉 https://raybaconstore.com (-15% descuento con el código BACON15)
✔️ GANA una Nintendo SWITCH: https://gleam.io/DoA7y/navidad-x-nintendo-switch
✔️ Participa por un juego que quieras: https://www.instant-gaming.com/es/giveaway/RAYBACON
✔️ Obtén DESCUENTOS en juegos para Nintendo SWITCH: https://www.instant-gaming.com/es/juegos/nintendo/?igr=raybacon
✔️ Mira lo que utilizo en mi set up con elgato Gaming: https://e.lga.to/RayBacon

Antes de comprar Among Us para Nintendo Switch mira este vídeo, por que te voy a contar una cosa que quizás no sabías.

🎮Mando PRO Nintendo Switch: https://amzn.to/2DBw2j3
🔌Adaptador para internet por cable: https://amzn.to/2AK4zKu
🕹Mi Nintendo SWITCH: https://amzn.to/2Mw46zv
👍 Mi MicroSD: https://amzn.to/2W4dtte
AVISO: Al hacer clic en estos enlaces, consigo un porcentaje de las ventas

✅ HAZTE MIEMBRO:  https://www.youtube.com/raybacon/join
✅ TWITCH: https://www.twitch.tv/epicraybacon
✅ TWITTER: https://twitter.com/EpicRayBacon
✅ INSTAGRAM: https://www.instagram.com/epicraybacon
✅ TIK TOK: https://www.tiktok.com/@epicraybacon
✅ FACEBOOK: https://www.facebook.com/EpicRayBacon
✅ DISCORD: https://discord.gg/raybacon

Si sientes la necesidad de apoyar al canal puedes hacerlo de varias maneras:
⭐️ Miembro VIP del canal con ventajas exclusivas https://www.youtube.com/channel/UCbAf8FtAXILYGkI38h1dI3A/join
💬 Mandando un Super Chat
🔑 Utilizando el código: raybacon en la tienda de Fortnite

#NintendoSwitch #AmongUs",422855,1,29200,False,1002,3275,False
41,j0cDgM-ah8g,2020-12-16T23:09:22Z,USANDO TACONES POR PRIMERA VEZ (me veo muy sexi) | Nancy Risol,UCDZhJlgKdsdk_5bodS7Gm7A,"Practicando de como caminar con tacones para la noche buena y fin de año amigos, gracias por verme los amo! 
SIGANME EN MIS REDES SOCIALES;
facebook: https://www.facebook.com/nancyrisol/
instagram: https://www.instagram.com/nancy_risol/",245705,1,28805,False,347,1590,False
42,DnqF-uoEGzU,2020-12-17T03:20:01Z,¡PERDIÓ AMÉRICA PERO ESTÁ EN SEMIS! | América 0-1 Atlanta United,UCUf4RLsG_TsjinvtL2jT-VA,"#LigaCampeonesxFOX Gracias a estas atajadas de Guillermo Ochoa, América está en semifinales de la Liga de Campeones Scotiabank CONCACAF, tras eliminar al Atlanta United, que ganó 0-1 este encuentro",452204,1,3513,False,264,786,False
43,bLmvMlFfbuo,2020-12-17T01:00:08Z,Mon Laferte - Que Se Sepa Nuestro Amor (Desde El Teatro Fru Fru),UCfgC5_OBzl_c93CCHPnQxhQ,"Music video by Mon Laferte performing Que Se Sepa Nuestro Amor (Desde El Teatro Fru Fru). UMM; © 2020 Universal Music Mexico S.A. de C.V.

http://vevo.ly/7ayHjW",97422,1,6447,False,113,534,False
44,WNqwTF6EFjw,2020-12-17T03:01:25Z,CUANTO DINERO ME GASTO EN COMIDA AL MES - DIETA RUMBO AL MR.OLYMPIA - ISMAEL MARTINEZ,UCdmf2JryILHFCNcOKF8seFA,"✪ EVOGEN http://www.evogennutrition.com?aff=1255&_utm_campaign=affiliatly
Usa el codigo 15% descuento: EvogenElite

Asesoria Personalizada
➡️ http://www.ismaelmartinez.mx

Sigue mi Instagram para mas TIPS 
➡️https://www.instagram.com/ismaelmartinezd/

IM COLECCION 
10%descuento usa mi código (ISMAEL)
➡️ https://imcoleccion.com

Facebook
➡️https://www.facebook.com/ismaelmartinezd/

Twitter
➡️ https://twitter.com/IsmaeLIMD

#10DIASmrolympia #dietamrolympia",60962,1,4470,False,46,439,False
45,Y7pwVRfn7JQ,2020-12-16T05:00:05Z,"Christian Nodal, Ángela Aguilar - Dime Cómo Quieres (Historia)",UC8BcjeZ5Iz5hgmb_QgLRapQ,"Music video by Christian Nodal, Ángela Aguilar performing Dime Cómo Quieres (Historia). Fonovisa; © 2020 Universal Music Mexico S.A. de C.V.

http://vevo.ly/a43Eqb",588203,1,28342,False,484,1089,False
46,0F--8V13CAY,2020-12-15T21:07:34Z,LES PRESENTO MI NUEVA HABITACION - NUEVO SETUP,UCmmG1PC3Mtyx1KHJfJVGIpQ,"SKUAD DESPUES DE MUCHO TIEMPO SIN SUBIR VIDEO LES TRAIGO MI NUEVO SETUP Y ESPERO QUE LES GUSTE TANTO COMO A MI. COMENTA QUE JUEGO QUIERES QUE TRAIGA AL CANAL Y DEJA UN BUEN LIKE MAQUINA.

CÓDIGO DE CREADOR: ELTIOEDDY
 
SIGUE AL TÍO EDDY EN TWITCH
Eddy SKabeche► https://www.twitch.tv/eddy_skabeche
SIGUE AL TÍO EDDY EN INSTAGRAM
INSTAGRAM► https://instagram.com/eddy_skabeche
SIGUE AL TÍO EDDY EN TWITTER
TWITTER ► https://twitter.com/Eddy_SKabeche

LLEVA TU MERCH RIKOLINA
► https://skabeche.store/

SIGUE AL SKUAD EN INSTAGRAM:

► http://instagram.com/skabechetv
► https://www.instagram.com/bryan_skabeche
► https://instagram.com/eddy_skabeche
► https://www.instagram.com/say_yess15
► https://www.instagram.com/ericklindoro
► https://www.instagram.com/marcsaucedoa
► https://www.instagram.com/xio_garcia_
► https://www.instagram.com/armando.cmr
► https://www.instagram.com/sk.pets

TAMBIÉN TENEMOS TIK TOK ¡Síguenos!:

► bryan_skabeche: https://www.tiktok.com/@bryan_skabeche
► eddy_skabeche: https://www.tiktok.com/@eddy_skabeche

FACEBOOK:

SKabeche ► https://www.facebook.com/SKabecheTV
Eddy SKabeche ► https://www.facebook.com/EddySkabeche
Bryan SKabeche ► https://www.facebook.com/BryanSKabecheTV

TWITTER:

SKabeche ► https://twitter.com/SKabecheTV
Bryan ► https://twitter.com/Bryan_SKabeche
Eddy ► https://twitter.com/Eddy_SKabeche

Contacto y Negocios ► skabeche@gazer73.me

SMH :)",451211,1,50615,False,568,4963,False
47,KFtT3jXn7mg,2020-12-17T02:15:10Z,ASÍ PUEDES TENER NETFLIX GRATIS *NO CLICKBAIT*,UC0n5Ihqix8mEqGsjygiJk6Q,"En este video les regalamos tarjetas de regalo de Netflix porque leímos sus comentarios del video donde regalábamos membresías de Disney+ y vimos que les gustó la idea, también les enseñamos como va quedando nuestro cuarto de juego y como no se debe armar un fútbolito.

PARTICIPA EN EL SORTEO LEYENDA: https://gleam.io/KJaCc/sorteo-leyenda-internacional

► Consigue tu Merch SK aquí: https://skabeche.store
► SUSCRÍBETE: http://bit.ly/MasSKabeche 

SIGUENOS EN INSTAGRAM:

► http://instagram.com/skabechetv
► https://www.instagram.com/bryan_skabeche
► https://instagram.com/eddy_skabeche
► https://www.instagram.com/say_yess15
► https://www.instagram.com/ericklindoro
► https://www.instagram.com/xio_garcia_
► https://www.instagram.com/steven_kimbo_skabeche
► https://www.instagram.com/sk.pets

TAMBIÉN TENEMOS TIK TOK ¡Síguenos!:

► bryan_skabeche: https://www.tiktok.com/@bryan_skabeche
► eddy_skabeche: https://www.tiktok.com/@eddy_skabeche

FACEBOOK:

SKabeche ► https://www.facebook.com/SKabecheTV
Eddy SKabeche ► https://www.facebook.com/EddySkabeche
Bryan SKabeche ► https://www.facebook.com/BryanSKabecheTV

TWITTER:

SKabeche ► https://twitter.com/SKabecheTV
Bryan ► https://twitter.com/Bryan_SKabeche
Eddy ► https://twitter.com/Eddy_SKabeche

Contacto y Negocios ► skabeche@gazer73.me

SMH :)",1065723,1,116643,False,1412,8221,False
48,rOpj6KxYEQY,2020-12-16T18:35:09Z,Historiadora REACCIONA a HERCULES HD de DESTRIPANDO LA HISTORIA,UC1jRtp3a9aEFij8i2geb_6g,"Reaccionamos a HERCULES HD de los chicos de Destripando la Historia. Aquí el enlace original a la canción https://www.youtube.com/watch?v=9olKqywifHo

¡¡TENEMOS LIBRO DE VIKINGOS!! Aqui el enlace :) https://amzn.to/3cDNCz1

📔 Libros interesantes para aprender Mitología:
Pierre Grimal, Diccionario de Mitología Griega y Romana https://amzn.to/3eanRaV
Robert Graves, Los Mitos Griegos https://amzn.to/2AF2wHU
Robin Hard, El Gran Libro de la Mitología Griega https://amzn.to/2ZsQxI5 
Roy Willis,  Mitologia del Mundo https://amzn.to/36qmKkx
VV.AA, Mitologia: Todos los Mitos y Leyendas del Mundo https://amzn.to/2zejc93  

🎞️ Vídeo de Reacción a Hera: https://www.youtube.com/watch?v=TcY5akVLWRc&t=4s

💥Patrocina: https://www.corsair.com/es/es/
💥Puedes comprar tus periféricos en https://Go.Corsair.com/Helanya
💥Canal de Corsair: https://www.youtube.com/channel/UCZra...

🔴 YO EN DIRECTO: https://Twitch.tv/HelanyaH

👉MIS REDES SOCIALES: 
- Twitter: https://Twitter.com/Helanyah
- Facebook: https://www.facebook.com/HelanyaH
- Instagram: https://www.instagram.com/HelanyaH


#Helanyah #Mitologia #Historiadora",154618,1,16105,False,274,752,False
49,XSLIgUkrdio,2020-12-16T17:00:01Z,Victoria Justice - Treat Myself (Official Music Video),UCA1sXU0FZhQ0yFiyltmSgaw,"Watch the official music video for “Treat Myself"" by Victoria Justice

Listen to “Treat Myself” - https://smarturl.it/VJtreatmyself
 
Follow Victoria Justice
Instagram: https://instagram.com/victoriajustice
Twitter: https://twitter.com/victoriajustice
TikTok: https://tiktok.com/@victoriajustice
Snapchat: https://snapchat.com/add/victoriajustice
Facebook: https://facebook.com/victoriajustice
Spotify: https://smarturl.it/VJspotify

Director: John Logsdon and Patrick Dwyer
Hair and Makeup: Lusine Galdjian
Styling: Madison Guest
 
#VictoriaJustice #TreatMyself",566746,1,102285,False,1229,8577,False
