,video_id,publish_at,title,channel_id,description,view_count,trending,like_count,ratings_disabled,dislike_count,comment_count,comments_disabled
29,iyD5-Jjekq8,2020-12-16T11:00:14Z,【本気】明石家さんまさん。僕たちの話を聞いてください,UCtubooLn_qgqoWsWS-UWuHw,"前回の動画はこちら：
Win Win Wiiinでコラボしたいタレントを直接呼びかけてみた【宮迫＆中田】 https://youtu.be/c50gp_Qkz_U

中田敦彦のYouTube大学チャンネルはこちら！
https://youtube.com/c/NKTofficial

WinWinWiiinの前編はこちら
https://youtu.be/vlulMSZqAiA

WinWinWiiinの後編はこちら
https://youtu.be/LhbUbV-q_7U

これまでの芸人対談動画はこちら！
https://youtube.com/playlist?list=PLgufpYwaLjyCGQOD03yEKWDId2ineQiqL

チャンネル登録お願いします！ 
http://www.youtube.com/channel/UCtubooLn_qgqoWsWS-UWuHw?sub_confirmation=1
「宮迫ですッ！」チャンネルをご覧いただき、ありがとうございます。
芸を通じて、皆さまにまた認めていただけるよう、何でもチャレンジしていきます。
また一から頑張っていきますので、応援をよろしくお願いいたします。

宮迫博之の公式HPはこちら
https://miyasako-desu.com/

宮迫博之の楽曲購入・ダウンロードはこちら
「雨あがり」→https://linkco.re/A0RZDmVq
「HOTARU」→https://linkco.re/mgymGBbv
「新しい朝」→https://linkco.re/azHXDcFd

宮迫のTwitter：https://twitter.com/motohage
宮迫のBlog：https://ameblo.jp/miyasako-blog/
宮迫のinstagram：https://www.instagram.com/miyasako_hiroyuki

【カメラマン兼アシスタント】
つつみのTwitter：https://twitter.com/hiroki_tsuttsun
つつみのBlog：https://ameblo.jp/61892230/

ニシキドアヤトのTwitter：https://twitter.com/art_0214
ニシキドアヤトのInstagram：https://instagram.com/ayato_nishikido

チャンネル管理人・高橋のTwitter：https://twitter.com/takahashisan69

動画に関するお問い合わせ先（YouTube広告や案件など）
宮迫ですッ!【宮迫博之】チャンネル管理事務局
info@miyasako-desu.com",1161465,1,24820,False,3507,2180,False
30,18ePEJ6P6CM,2020-12-16T10:00:19Z,【10日間ガチサバイバル】1日3食食べる究極の贅沢。,UCtxx8JDiilyNt9DXPlvxwmw,"・マサルのサブチャン

https://www.youtube.com/channel/UCgh_rZp0SXcbD9ilti7sH3A

◇Twitter→https://mobile.twitter.com/masarumoritsuki

◇Instagram→https://www.instagram.com/masarumoritsuki/

■コラボ等の個人的な依頼は
ohadamind@yahoo.co.jp

■お仕事のご依頼等
https://kiii.co.jp/contact/

◇英語字幕の作成はヒロタカさんにお願いしています。
https://translatorhirotaka.wixsite.com/website",662270,1,12122,False,411,1190,False
31,OBhXiDcwDH8,2020-12-16T15:51:33Z,【やっと】5ヶ月ぶりに日本に帰ってきたらまずこれ食す。,UCQmK3pMRaG3OzWefTvXcD8w,,194351,1,8165,False,219,911,False
32,G-NLncXVkeo,2020-12-16T10:31:57Z,【アニメ】口裂け女,UCt6xxd2go9WccbL5bkLVriA,"本当に怖いのは生きてる人間だと祖母から教わりました









お話しましょうや🐷
https://twitter.com/bi2nohito?s=21",289884,1,9298,False,133,806,False
33,sDhHaNK2-no,2020-12-15T08:57:37Z,【ヒカキン密着24時 2020年コロナ禍Ver.】YouTuberの裏側〜お仕事編〜【まるお&もふこも密着】,UCZf__ehlCEBPop-_sldpBUQ,"◆チャンネル登録はこちら↓
http://www.youtube.com/user/hikakintv?sub_confirmation=1

◆ツイッター
https://twitter.com/hikakin

◆インスタグラム
https://instagram.com/hikakin/

◆TikTok
https://vt.tiktok.com/BTWxUN/

◆ヒカキンゲームズ
http://www.youtube.com/hikakingames

◆ビートボックス動画のHIKAKINチャンネル
http://www.youtube.com/HIKAKIN

◆ラフな動画のHikakinBlog
http://www.youtube.com/hikakinblog


◆ヒカキンLINEスタンプはこちら
https://store.line.me/stickershop/product/1022677/ja


◆ヒカキンLINE公式アカウント
●友達登録はこちら↓
http://line.naver.jp/ti/p/%40hikakin

#YouTuber
#ユーチューバー
#ヒカキン",2119769,1,58581,False,1401,6183,False
34,KsWcTGxTtq8,2020-12-16T09:00:05Z,「ELLEGARDEN 2020 YouTube生配信」ダイジェスト Part 2/2,UC5CRHe4xL-hoQclcBzPb_mg,"2020年8月28日に行われた「ELLEGARDEN 2020 YouTube生配信」より抜粋した6曲のライブ映像をPart1、Part2に分けて公開いたします。ご視聴いただいた皆様に、厚く御礼申し上げます。（2021年12月15日まで視聴可能です。）

【Part 2】
・Space Sonic
・ジターバグ
・金星

【Part 1】はコチラから
URL： https://youtu.be/6ADgKiHy2Ws


We are pleased to present live footages of 6 songs excerpted from ""ELLEGARDEN 2020 YouTube Live Streaming"" held on August 28, 2020, which we divided into part 1 and part 2. We’d like to express our sincere gratitude to everyone who have watched the live streaming. 
(This digest is available until December 15, 2021)

【Part 2】
・Space Sonic
・Jitterbug
・Lucifer

Link to 【Part 1】
URL： https://youtu.be/6ADgKiHy2Ws


我們從2020年8月28日在YouTube舉行的線上直播「ELLEGARDEN 2020 YouTube生配信」中特別精選了6首LIVE影像，分為Part1和Part2公開。
感謝當時收看了線上直播的所有觀眾！
（LIVE影像將限定公開至2021年12月15日）

【Part 2】
・Space Sonic
・Jitterbug
・金星

【Part1】請點擊以下鏈接
URL：https://youtu.be/6ADgKiHy2Ws",111428,1,0,True,0,0,True
35,g4iie9IaPZw,2020-12-16T12:00:10Z,【大食いもあるヨ】部屋中に散らばる｢ひらがなカード｣を組み合わせて敵の食事を指定せよ！,UCutJqz56653xV2wwSvut_hQ,"(編集：虫眼鏡)

どうも、東海オンエアです。
ぜひチャンネル登録お願いします！

サブチャンネル【東海オンエアの控え室】もぜひチャンネル登録してね！！！
https://www.youtube.com/channel/UCynIYcsBwTrwBIecconPN2A

グッズ購入はこちらから！！
https://goo.gl/YtauZW

有料メンバーシップの登録はこちらから！
https://www.youtube.com/channel/UCutJqz56653xV2wwSvut_hQ/join

お仕事の依頼はこちらから
https://www.uuum.co.jp/inquiry_promotion

ファンレターはこちらへ
〒107-6228
東京都港区赤坂9-7-1ミッドタウン・タワー 28階
UUUM株式会社 東海オンエア宛

【Twitterアカウント】
てつや→https://twitter.com/TO_TETSUYA
としみつ→https://twitter.com/TO_TOSHIMITSU
しばゆー→https://twitter.com/TOKAI_ONAIR
りょう→https://twitter.com/TO_RYOO
ゆめまる→https://twitter.com/TO_yumemarucas
虫眼鏡→https://twitter.com/TO_ZAWAKUN",1647000,1,31225,False,773,2897,False
36,6ADgKiHy2Ws,2020-12-16T09:00:07Z,「ELLEGARDEN 2020 YouTube生配信」ダイジェスト Part 1/2,UC5CRHe4xL-hoQclcBzPb_mg,"2020年8月28日に行われた「ELLEGARDEN 2020 YouTube生配信」より抜粋した6曲のライブ映像をPart1、Part2に分けて公開いたします。ご視聴いただいた皆様に、厚く御礼申し上げます。（2021年12月15日まで視聴可能です。）

【Part 1】
・The Autumn Song
・Make A Wish 
・Salamander

【Part 2】はコチラから
URL：https://youtu.be/KsWcTGxTtq8


We are pleased to present live footages of 6 songs excerpted from ""ELLEGARDEN 2020 YouTube Live Streaming"" held on August 28, 2020, which we divided into part 1 and part 2. We’d like to express our sincere gratitude to everyone who have watched the live streaming. 
(This digest is available until December 15, 2021)

【Part 1】
・The Autumn Song
・Make A Wish 
・Salamander
 
Link to 【Part 2】
URL：https://youtu.be/KsWcTGxTtq8


我們從2020年8月28日在YouTube舉行的線上直播「ELLEGARDEN 2020 YouTube生配信」中特別精選了6首LIVE影像，分為Part1和Part2公開。
感謝當時收看了線上直播的所有觀眾！
（LIVE影像將限定公開至2021年12月15日）

【Part 1】
・The Autumn Song
・Make A Wish 
・Salamander
 
【Part2】請點擊以下鏈接
URL：https://youtu.be/KsWcTGxTtq8",146036,1,0,True,0,0,True
37,KUBFuHmYh5o,2020-12-16T11:00:21Z,【全て間違っている!?】ベテランちの特別講義のはずがUkatteの痛烈批判に!?【Ukatte.TV 2ndシーズン】#8,UCbOAbbOpTdRR2IglyBmpZng,"【Produced by 音畑柊】

来る模試のため、宿敵ベテランちを講師に招いて
メンバーに特別講義をしてもらうことに！
一体どんな講義になるのか…？

ちなみにこの日、桜の会メンバーのヒカルは体調不良でした。

ベテランちのチャンネルはこちら
https://www.youtube.com/user/aakiragosuarez

撮影前のふーみん盗撮映像はこちら
https://youtu.be/cr1ScO9u_JI


【シーズン2、最初の動画はこちら】
https://youtu.be/gx4I7X_UPKs

【Ukatte.TVシーズン1はこちら】
ふーみん桜の会、これまでの軌跡はこちらから！
https://www.youtube.com/playlist?list...

#東大受験 #ベテランち #特別講義

びーやま　
【twitter】https://twitter.com/asalabo_jp
【Instagram】https://www.instagram.com/takeruyamabi/

高田ふーみん　
【twitter】https://twitter.com/tigakukirai
【Instagram】https://www.instagram.com/gwsn_fumin/


【wakatte.TV】
この番組は、全国の受験生・高校生のみんなに、『絶対にこんな大人になるなよ！』という思いを込めて、あえて日本の学歴社会を皮肉る学歴第一主義のブラックキャラクター「高田ふーみん」と、お友達の「びーやま」による、教育痛快バラエティ番組です。
インタビューは事前に2人のキャラ設定及び企画趣旨を説明し、ご理解頂いた方のみに行っており、全編バラエティの構成ではありますが、人によっては、非常に不愉快に感じる内容がありますので、その場合は直ちにご視聴を中止してください。


武田塾チャンネル
https://www.youtube.com/user/takedajuku


制作：株式会社Suneight
https://suneight.co.jp",131280,1,5158,False,260,1154,False
38,r5Hwnkos8SI,2020-12-16T10:44:15Z,出会い系アプリで数人の男性と会った話しながら牛タン食べる,UCndOUEEJsZf1gwIjegcd1bw,"マッチングアプリでの出会いに偏見はないけど、使う人は本当に気をつけてね！！！！

ちなみにもうやってないです！！！！

__________________________________________________

本日もご視聴いただきありがとうございます！
チャンネル登録お願いします！

！初のスタイルブック　『Silky』
Amazonページ
https://www.amazon.co.jp/dp/4299008022

！サブチャンネル
https://www.youtube.com/channel/UCc9OAcTfTdA57v91THXf8MA
！Twitter
https://twitter.com/2_5_2555
！Instagram
https://instagram.com/2_5_2555/
！HP
 https://garou-creators.com/kinu/
！M.o.s
https://mosshop.jp/

https://www.instagram.com/mos__official_/


！動画中のイラスト製作者様
hazi˙ᴥ˙  様
Twitter @zurazzz
https://twitter.com/zurazzz

！使用BGM
OtoLogic 様
https://otologic.jp

#먹방",222931,1,5338,False,336,445,False
39,_6SzXtM8Y-8,2020-12-15T10:01:14Z,期間限定イベント「栄光のサンタクロース･ロード ～封じられたクリスマスプレゼント～」 TVCM,UCXBgKqFxSjKADEuMLkc1Bpg,"TYPE-MOONが贈る、「Fate」RPG。
Fate/Grand Order 期間限定イベント「栄光のサンタクロース･ロード ～封じられたクリスマスプレゼント～」 TVCM

【CM曲】
曲名　：　Frozen Hope
歌　　：　SAYA
作詞　：　天音 トウ
作曲　：　佐高 陵平

【制作】
絵コンテ・演出　：　髙橋 さつき
作画監督　　　　：　安田 京弘
原画　　　　　　：　竹田 茜
　　　　　　　　　　西原 大樹
　　　　　　　　　　久野 紗世
　　　　　　　　　　牧野 和俊
　　　　　　　　　　小川 莉奈
　　　　　　　　　　浅見 日香留
　　　　　　　　　　宮原 拓也
　　　　　　　　　　中島 大智
動画検査　　　　：　田畑 絵里子
動画　　　　　　：　田畑 絵里子
　　　　　　　　　　DogWood
色彩設計　　　　：　岡崎 菜々子　　茂木 孝浩
色指定/検査　　  ：　岡崎 菜々子
仕上　　　　　　：　DogWood
美術会社　　　　：　株式会社Creative Freaks
背景　　　　　　：　菅田 峰晃
　　　　　　　　　　Attachai Boonsmai
　　　　　　　　　　Hoang Ngoc Nguyen
　　　　　　　　　　Adited Mechaijreonying
　　　　　　　　　　Parinya Phetwiphat
　　　　　　　　　　Yosanann Rujichayakhun
　　　　　　　　　　Auttapon Boonsamai
　　　　　　　　　　Watchara Horthong
撮影監督　　　　：　林 賢太
撮影　　　　　　：　上條 智也
編集　　　　　　：　近藤 勇二
オフライン編集　：　Real-T
ビデオ編集　　　：　キュー・テック
　　　　　　　　　　太田 勝典
MA　　　　　　  ：　平野 順一
スタジオコーディネート　：　杉原 聖
アニメーションプロデューサー　：　藤田 祥雄
制作進行　　　　：　吉田 大樹
制作　　　　　　：　A-1 Pictures",776845,1,17153,False,176,1616,False
40,zeaIokk6EMQ,2020-12-15T11:00:17Z,佐藤健からの重大なお知らせ,UC3BSzbgMn2vLYS4Dp_i-bow,#佐藤健 #重大発表,985931,1,18072,False,860,1148,False
41,xXKLNxefUrk,2020-12-15T22:00:13Z,『映画 えんとつ町のプペル』冒頭180秒大公開！！【12月25日公開】,UCOy5sLcFLqYNqZ1iurp4dCg,"『映画 えんとつ町のプぺル』
2020年12月25日　ロードショー

▼『映画 えんとつ町のプペル』のオンラインムビチケ（特製スマホ壁紙付き）の販売サイトはこちら↓↓↓
https://mvtk.jp/Film/070395

▼『映画 えんとつ町のプペル』の予告が見れる、東宝MOVIEチャンネルはこちら↓↓↓
https://youtu.be/1g6Ca_UjOrs

▼『映画 えんとつ町のプペル』公式HPはこちら↓↓↓
https://poupelle.com/


窪田正孝　芦田愛菜
立川志の輔　小池栄子　藤森慎吾　野間口徹　伊藤沙莉
宮根誠司　大平祥生（JO1）　飯尾和樹（ずん）　山内圭哉　／　國村隼

製作総指揮・原作・脚本：西野亮廣　　監督：廣田裕介
アニメーション制作：STUDIO4℃  　　　 
配給：東宝=吉本興業　　  
製作：吉本興業株式会社

(c)西野亮廣／｢映画えんとつ町のプペル｣製作委員会

#えんとつ町のプぺル#西野亮廣＃窪田正孝#芦田愛菜
#STUDIO4C#ゴミ人間#プぺル",253702,1,8511,False,441,508,False
42,OaQsU8A2e7U,2020-12-16T11:01:00Z,掃除ロボに喧嘩を売ったらボコボコにやられた猫がこちらです笑,UCplhkHsYKxXjTde1lq8F-4w,"お掃除ロボの正式名はルンバじゃなくて

Roborock S6 Max V

でした汗

ーーーーーーーーーーーーーーーーーー
●もち様グッズ
https://catmochimaru.booth.pm
ーーーーーーーーーーーーーーーーーー
●Instagram
https://instagram.com/catmotimaru
ーーーーーーーーーーーーーーーーーー
●Twitter（お知らせ用）
https://mobile.twitter.com/catmotimaru
ーーーーーーーーーーーーーーーーーー
●もちまる　（通称 : もち様）
・誕生日　　　2019/10/24
・猫種　　　　スコティッシュ / ♂
・性格　　　　甘えんぼでビビり
ーーーーーーーーーーーーーーーーーー
#猫　#もちまる",513952,1,0,True,0,716,False
43,gxFLCQ6SPfY,2020-12-16T10:00:11Z,【3000人が選ぶ】2020年ベストコスメ！買ってよかったお気に入りコスメ♡,UCffg7iYU2K7HFJDhylZzUBw,"※みなさまアンケートご協力ありがとうございましたm(__)m♡

本日は、YouTubeの視聴者さんとインスタグラムフォロワーさんに
お伺いした2020年買ってよかったベストコスメをどどんと発表します！

3000票の中で、多かったコスメをデパコス・プチプラともに
ご紹介しています。
みなさんの回答を見ながら私も、あ～わかる～～！！と
共感の嵐でした…(*^_^*)

そしてベストコスメシリーズ最後は私が選ぶベスコス発表です！
今月中に配信予定ですのでまたそちらもご覧いただけると嬉しいです♪

【紹介アイテム】
★ルナソル
アイカラーレーション　￥6200
★アディクション
ザマットリップリキッド　￥3200
★NARS　ナーズ
ライトリフレクティングセッティングパウダー　￥5000
★コスメデコルテ
フェイスパウダー　￥5000
★リカフロッシュ
ジューシーリブティント　￥1680
★canmake　キャンメイク
クイックラッシュカーラーシリーズ　各￥680
★BIDOL　ビーアイドル
THEアイパレ　￥1800
★canmake　キャンメイク
シルキースフレアイズ　￥750
★romand　ロムアンド
ジューシーラスティングティント　￥1200

＊Instagram＊https://www.instagram.com/mitan.m/
＊CCHANNEL＊https://www.cchan.tv/clipper/1949687/
＊twitter＊https://twitter.com/mthsp2
＊コスメblog＊https://misatomakeup.com/

▶︎お手紙はこちら
〒153-0042
東京都目黒区青葉台4-7-7
住友不動産青葉台ヒルズ10F
C Channel（株）インフルエンサー部　水越みさと 宛

▶︎お仕事依頼はこちら
clipper.info@cchan.tv水越みさと担当者 宛",181171,1,3490,False,78,232,False
44,gW4d-lGeWYc,2020-12-16T11:00:11Z,寝起きウーバーイーツがいつも通りのオレ,UCG937GJ3sH_WLE06qGqwulg,"↓お仕事依頼はこちらから↓
yappi-official@bucks-llc.com 

さんこいち
https://www.youtube.com/channel/UCMOWCrRrcdSRT7dCR_dB7qA


やっぴ
◯twitter
http://twitter.com/1016kn

◯instagram
https://www.instagram.com/

#やっぴ　#ubereat #ウーバーイーツ",134409,1,2378,False,101,216,False
45,mQnG7mTJ-bY,2020-12-16T10:00:13Z,女子力あげたいから可愛すぎる物いっぱい買った!!!♡【購入品紹介】,UC69xoWl5-Y3m-oRFTORIbKw,"#ジェラピケ #フランフラン 

♡さぁやカラコン♡
http://angelcolor.jp/item/merche/saaya.php 


♡さぁやフォトブック♡
https://www.amazon.co.jp/dp/4065150892/ref=sr_1_1?s=books&ie=UTF8&qid=1545375759&sr=1-1&keywords=saaya%27s+Pink+BOx


サブチャンネル（さやぴんく(さぁや2nd)）
https://m.youtube.com/channel/UCCCKcdrIq6GXF2-IRJh3kNg

(Twitter)
https://twitter.com/saaya3831

(Instagram)
https://instagram.com/saaya831/
https://instagram.com/arurui_38/",153369,1,3431,False,146,206,False
46,rGq-XWySgPw,2020-12-16T10:26:27Z,【大食い】出前しりとりで大食い対決したら大爆笑の結末にwww,UCibEhpu5HP45-w7Bq1ZIulw,"二代目のチャンネルもよろしく！
☆Fischer's-セカンダリ-
■https://goo.gl/QgBhjD

☆チャンネル登録よろしくね！
■https://goo.gl/lSy9St

☆専用の絵文字や色々！チャンネルメンバーシップはこちら！
■https://goo.gl/uJomwo

☆Ｔシャツ、パーカーなどのフィッシャーズグッズ！
■http://bit.ly/2pdgURz

☆フィッシャーズメンバーのTwitterはこちら！
ーシルクロード@RytoSle2（リーダー）
■https://twitter.com/RytoSle2
ーマサイ@MASAI_Fischers
■https://twitter.com/MASAI_Fischers
ーンダホ@ndahoFischers
■https://twitter.com/ndahoFischers
ーモトキ@Fs_hasninelives
■https://twitter.com/Fs_hasninelives
ーザカオ@fischerszakao
■https://twitter.com/fischerszakao
ーダーマ@M2DAMA
■https://twitter.com/M2DAMA
↓フィッシャーズ公式アカウントは下へ↓

☆おすすめ動画はこちら！
①【大食い】点数の数だけ相手に食わせるバトルダーツで因縁の対決が遂に決着！
https://www.youtube.com/watch?v=DNR-wRctCt8&t=519s

②【大食い】点数の数だけ相手に食わせる肉VS魚のバトルトランプで因縁の対決がついに決着！
https://www.youtube.com/watch?v=e-PvXBk08vI

【Fischer's-フィッシャーズ-】
出来そうで出来なさそう、くだらない事、好きなことをする…。
中学三年の頃、「楽しい」を動画にすることから始まった古くて幼稚園、同い年の同級生からなるネットパフォーマー集団です。メンバーは全員で6人！
[シルクロード] [ンダホ] [ダーマ] [ザカオ] [モトキ] [マサイ] 

【公式アカウント】
ーTwitter（動画公開時の通知＋告知など）
■https://twitter.com/FischersHome
ーFacebook（動画公開時の通知）
■https://www.facebook.com/FischersHome
ーInstagram（オフショット）
■https://www.instagram.com/fischershome
ーウェブサイト・メンバー紹介
■http://fischers.web.fc2.com/

【再生リスト】
―すべて表示(西暦別もあります)
■https://goo.gl/fB9HYY
―アップロード順
■https://goo.gl/TuFZ4W
―再生数順
■https://goo.gl/pw3hyy

【音源・効果音使用元】様
―DOVA-SYNDROME
■http://dova-s.jp/
―効果音ラボ
■http://soundeffect-lab.info/
―甘茶の音楽工房
■http://amachamusic.chagasi.com/
―魔王魂
■http://maoudamashii.jokersounds.com/
―Epidemic Sound
■ http://www.epidemicsound.com

【一部の動画・静止画素材提供元】 
PIXTA

※動画によって使用していない場合がございます。

【お問い合わせ先について】
※1 業界の皆様・ご依頼の方々・その他ご相談がある方は、UUUMウェブサイトにある「サービス」からお願い致します。
※2 YouTubeメッセージ機能は、フィッシャーズでは利用していません。ご理解いただけると幸いです。

【サービスに関するお問い合わせ（UUUM）】
http://www.uuum.co.jp/

#Fischers #フィッシャーズ",809819,1,17780,False,603,1546,False
47,UZue_yEscX4,2020-12-15T10:58:12Z,キャンプ中に原始人みたいなパンを作ってみた,UCIJPUOgFIBu8TiXUa9hRWYw,"[ゲームチャンネル]https://www.youtube.com/channel/UC0iNpcyM6QkUlX9mzziauQA
[Twitter]https://twitter.com/cabhey_dj
[Instagram]https://www.instagram.com/dj_cabhey


[Music/SE]
DOVA-SYNDROME:https://dova-s.jp/
NCS:https://soundcloud.com/nocopyrightsounds
peritune:http://peritune.com/",552493,1,13509,False,234,926,False
48,e0y9_2gnMq0,2020-12-15T12:20:02Z,僕たちは解散します。,UCSHc05m3seGiDBH6ZChd1xA,"今まで3年間本当にありがとうございました。
僕らなりに出した決断です。
もしかしたら『もう少し頑張れるかも』なんて、想いを１００回も２００回も繰り返しそれでも辿り着いた決断でした。
NOBLEMANはバカで不器用なろくでも無い奴らの集まりで、だからこそ心底笑い合えたりぶつかり合えたと今ではそう思えます。
ただしその未熟さを補うには僕らは時間が経ち過ぎたとも思います。
もし俺達がもっと若くてもっと素直で正直者だったらまた違う未来があったかもしれない
でも僕らは俗に言う”いい大人”です。そんなタラレバを少し寂しい気持ちで考えたりして

この3年間が僕らを成長させてくれたし育ててくれました。
4人がこれから歩む人生においてきっとこの記憶は色濃く残っていくと思います。
目指した場所には辿り着けなかったけど、この経験を生かし新たな目標に向かって歩き出します。

皆様にはお見苦しいところも沢山見せてきてしまいましたが、それでも見届けてくれた方々。
なんとか最後はちょっとだけ正直なNOBLEMANを見せれた気がします。

またこれからのバカな4人のそれぞれの道を見守ってください
ではまた会う日まで



ミッキーの個人チャンネル
https://www.youtube.com/channel/UCZVx2BqZloyTJuuD_oUTrHA


ジェイの個人チャンネル
https://www.youtube.com/user/TheHirohiroki


サブチャンネル【NOBLEMANの裏垢】
https://www.youtube.com/channel/UCQmK3pMRaG3OzWefTvXcD8w

ノーブルマンが給料もらってるとこ
https://kiii.co.jp/

■ファンレター・プレゼントの宛先はこちら
↓
〒150-0031
東京都渋谷区桜丘町20-1
渋谷インフォスタワー17階
「株式会社Kiii チャンネル名」宛
(※生物、冷蔵便は受け取りができません)

■お仕事のご依頼等
↓
 https://kiii.co.jp/contact/

SNS

りーくん
http://twitter.com/seoultokyo69
https://www.instagram.com/rheekun_gaessaekki/

J
http://twitter.com/jeity1220
https://www.instagram.com/jeity_thedu/

KOU
http://twitter.com/NOBLEMAN_KOU
https://www.instagram.com/nobleman_kou/

ミッキー
http://twitter.com/0423Micky
https://www.instagram.com/micky0423",302558,1,8604,False,380,1469,False
49,DkSjamK_3u8,2020-12-15T11:00:14Z,７キロ痩せた１０個の事お話しします....❤︎❤︎,UCxS4vbIvtjHQcEW61J2KQIw,"こんばんは〜！﻿
﻿
今日は、以前から質問頂いてたダイエット動画です.....💪💪

身長は163cm、体重が55だと、一応数字だけだと標準体重くらいではあるんだけど.....まあなんか、、体脂肪率も凄くて😂😂😂お顔にとにかくお肉が付いてました、、😂😂

色々やって最近は今の体重をキープできてるので、ぜひ、、誰かの参考になれば嬉しいです！！
﻿
﻿
【ゆうこす情報】﻿
﻿
♡Instagram→https://www.instagram.com/yukos0520/﻿
﻿
♡Twitter→https://twitter.com/yukos_kawaii﻿
﻿
▷プロデュース﻿
﻿
・スキンケアブランド youange﻿
http://youange.com/﻿
﻿
・ルームウエアブランド REVEYU﻿
https://www.reveyu.jp/﻿
﻿
・ライバーマネジメント321﻿
https://321.inc﻿
﻿
・カラコン Chu's me﻿
https://luvlit.jp/fs/luvlit/c/colorcon_brand_chs",348706,1,8175,False,314,434,False
